id,term,file,order_of_vote,vote_date,title,leg_nonleg_bud,vote_type,vote_rule,rapporteur,code,url,committee,de,part,subject,final_vote,am_no,author,num_yes,num_no,num_abs,intfileno
284,7,17,3,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,0,"Paragraph 13",0,0,"original text",377,233,12,2009/2730/RSP
285,7,17,4,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,1,"After paragraph 13",0,9,S&D,247,366,1,2009/2730/RSP
286,7,17,5,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,2,"After paragraph 13",0,9,S&D,493,92,4,2009/2730/RSP
287,7,17,6,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,0,"Paragraph 14",0,8,S&D,251,351,12,2009/2730/RSP
288,7,17,7,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,1,"Paragraph 14",0,0,"original text ",574,25,11,2009/2730/RSP
289,7,17,8,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,2,"Paragraph 14",0,0,"original text ",360,237,3,2009/2730/RSP
290,7,17,9,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,0,"Paragraph 16",0,10,S&D,237,364,2,2009/2730/RSP
291,7,17,10,2009-12-16,"Motions for resolutions - Prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference",Non,"Joint motion for a resolution",s,0,"RC-B7-0188/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0188&language=EN,0,Development,0,"vote: resolution (text as a whole)  ",1,0,0,370,125,125,2009/2730/RSP
292,7,18,1,2009-12-17,"Report: Reimer Böge- Mobilisation of the Flexibility Instrument
in accordance with point 27 of the Interinstitutional Agreement of 17 May 2006 between the European Parliament, the Council and the Commission on budgetary discipline and sound financial management",Bud,"Motion for a resolution",q,BÖGE,A7-0080/2009,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0080&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,544,18,14,2009/2207/BUD
293,7,18,1,2009-12-17,"Report: Reimer Böge - Amendment to the multiannual financial framework 2007-2013: financing energy projects under the European Economic Recovery Plan",Non,"Motion for a resolution",q,BÖGE,"A7-0085/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0085&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,536,18,22,2009/2211/ACI
294,7,18,1,2009-12-17,"Draft general budget of the European Union for the financial year 2010 as modified by the Council ",Bud,,s,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20091217-LASTV+0+DOC+XML+V0//EN&language=EN,0,Budget,2,"06 04 14 01",0,382,0,476,80,12,0
295,7,18,1,2009-12-17,"Report: László Surján, Vladimír Ma_ka (A7-0083/2009) - Draft general budget of the European Union for the financial year 2010 as modified by the Council (all sections)",Bud,"Motion for a resolution",q,"SURJÁN/MA_KA ","A7-0083/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0083&language=EN,"Committee on Budgets",Budget,0,"Paragraph 24",0,1,Greens/EFA,314,237,20,2009/2002/BUD
296,7,18,2,2009-12-17,"Report: László Surján, Vladimír Ma_ka (A7-0083/2009) - Draft general budget of the European Union for the financial year 2010 as modified by the Council (all sections)",Bud,"Motion for a resolution",q,"SURJÁN/MA_KA ","A7-0083/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0083&language=EN,"Committee on Budgets",Budget,1,"After paragraph 31",0,0,"Greens/EFA, S&D",525,25,11,2009/2002/BUD
297,7,18,3,2009-12-17,"Report: László Surján, Vladimír Ma_ka (A7-0083/2009) - Draft general budget of the European Union for the financial year 2010 as modified by the Council (all sections)",Bud,"Motion for a resolution",q,"SURJÁN/MA_KA ","A7-0083/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0083&language=EN,"Committee on Budgets",Budget,2,"After paragraph 31",0,0,"Greens/EFA, S&D",515,28,17,2009/2002/BUD
298,7,18,4,2009-12-17,"Report: László Surján, Vladimír Ma_ka (A7-0083/2009) - Draft general budget of the European Union for the financial year 2010 as modified by the Council (all sections)",Bud,"Motion for a resolution",q,"SURJÁN/MA_KA ","A7-0083/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0083&language=EN,"Committee on Budgets",Budget,3,"After paragraph 31",0,0,"Greens/EFA, S&D",515,29,18,2009/2002/BUD
299,7,18,5,2009-12-17,"Report: László Surján, Vladimír Ma_ka (A7-0083/2009) - Draft general budget of the European Union for the financial year 2010 as modified by the Council (all sections)",Bud,"Motion for a resolution",q,"SURJÁN/MA_KA ","A7-0083/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0083&language=EN,"Committee on Budgets",Budget,0,"vote: resolution (text as a whole)  ",1,0,0,483,48,32,2009/2002/BUD
300,7,18,1,2009-12-17,"Motions for resolutions - Improvement needed in the legal framework for access to documents following the entry into force of the Lisbon Treaty ",Non,"Joint motion for a resolution",s,0,"RC-B7-0191/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0191&language=EN,0,"Civil liberties, justice & home affairs",0,"vote: resolution (text as a whole)  ",1,0,0,341,206,20,2009/2761/RSP
301,7,18,1,2009-12-17,"Motions for resolutions - Violence in the Democratic Republic of Congo",Non,"Joint motion for a resolution",s,0,"RC-B7-0187/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0187&language=EN,0,"Foreign & security policy",0,"Paragraph 9",0,0," original text",452,59,8,2009/2792/RSP
302,7,18,2,2009-12-17,"Motions for resolutions - Violence in the Democratic Republic of Congo",Non,"Joint motion for a resolution",s,0,"RC-B7-0187/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0187&language=EN,0,"Foreign & security policy",0,"After paragraph 9",0,4,GUE/NGL,187,309,8,2009/2792/RSP
303,7,18,1,2009-12-17,"Uganda: anti-homosexual draft legislation ",Non,"Joint motion for a resolution",s,0,"RC-B7-0259/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2009-0259&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,60,3,2,2009/2805/RSP
304,7,19,1,2010-01-20,"Report: Danuta Maria Hübner- Temporary suspension of autonomous Common Customs Tariff duties on imports of certain industrial products into Madeira and the Azores",Leg,"Draft legislative resolution",s,HÜBNER,A7-0001/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0001&language=EN,"Committee on Regional Development","Regional development",0,"single vote ",1,0,PPE,628,17,15,2009/0125/CNS
305,7,19,1,2010-01-20,"Report: Eva Joly-Second revision of the ACP-EC Partnership Agreement (Cotonou Agreement)",Non,"Motion for a resolution",s,JOLY,"A7-0086/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0086&language=EN,"Committee on Development",Development,0,"Paragraph 14",0,1,PPE,496,175,6,2009/2165/INI
306,7,19,2,2010-01-20,"Report: Eva Joly-Second revision of the ACP-EC Partnership Agreement (Cotonou Agreement)",Non,"Motion for a resolution",s,JOLY,"A7-0086/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0086&language=EN,"Committee on Development",Development,0,"Paragraph 16",0,2,PPE,397,279,0,2009/2165/INI
307,7,19,3,2010-01-20,"Report: Eva Joly-Second revision of the ACP-EC Partnership Agreement (Cotonou Agreement)",Non,"Motion for a resolution",s,JOLY,"A7-0086/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0086&language=EN,"Committee on Development",Development,0,"Paragraph 25",0,3,PPE,392,284,3,2009/2165/INI
308,7,19,4,2010-01-20,"Report: Eva Joly-Second revision of the ACP-EC Partnership Agreement (Cotonou Agreement)",Non,"Motion for a resolution",s,JOLY,"A7-0086/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0086&language=EN,"Committee on Development",Development,0,"Paragraph 29",0,4,PPE,509,160,1,2009/2165/INI
309,7,19,5,2010-01-20,"Report: Eva Joly-Second revision of the ACP-EC Partnership Agreement (Cotonou Agreement)",Non,"Motion for a resolution",s,JOLY,"A7-0086/2009 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0086&language=EN,"Committee on Development",Development,0,"Paragraph 31",0,5,PPE,324,344,1,2009/2165/INI
310,7,20,1,2010-01-21,"Motions for resolutions - Recent attacks on religious minorities in Egypt and in Malaysia ",Non,"Joint motion for a resolution",s,0,"RC-B7-0035/2010/rev ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0035&language=EN,0,"Foreign & security policy",0,"Paragraph 2",0,1,ALDE,190,398,16,2010/2512/RSP
311,7,20,2,2010-01-21,"Motions for resolutions - Recent attacks on religious minorities in Egypt and in Malaysia ",Non,"Joint motion for a resolution",s,0,"RC-B7-0035/2010/rev ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0035&language=EN,0,"Foreign & security policy",0,"Paragraph 10",0,2,ALDE,188,412,7,2010/2512/RSP
312,7,20,1,2010-01-21," Motions for resolutions - Human Rights violations in China, notably the case of Liu Xiaobo ",Non,"Joint motion for a resolution",s,0,"RC-B7-0040/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0040&language=EN,0,"Foreign & security policy",0,"Paragraph 1",0,0,"original text",571,8,28,2010/2513/RSP
313,7,20,2,2010-01-21," Motions for resolutions - Human Rights violations in China, notably the case of Liu Xiaobo ",Non,"Joint motion for a resolution",s,0,"RC-B7-0040/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0040&language=EN,0,"Foreign & security policy",0,"Paragraph 6",0,0,"original text",545,25,36,2010/2513/RSP
314,7,20,3,2010-01-21," Motions for resolutions - Human Rights violations in China, notably the case of Liu Xiaobo ",Non,"Joint motion for a resolution",s,0,"RC-B7-0040/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0040&language=EN,0,"Foreign & security policy",0,"Paragraph 10",0,0,"original text",573,6,20,2010/2513/RSP
315,7,20,4,2010-01-21," Motions for resolutions - Human Rights violations in China, notably the case of Liu Xiaobo ",Non,"Joint motion for a resolution",s,0,"RC-B7-0040/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0040&language=EN,0,"Foreign & security policy",0,"Paragraph 11",0,0,"original text",567,5,32,2010/2513/RSP
316,7,20,1,2010-01-21,"Motions for resolutions - Philippines",Non,"Joint motion for a resolution",s,0,"RC-B7-0043/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0043&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,569,10,17,2010/2514/RSP
317,7,20,1,2010-01-21,"Motions for resolutions - European Strategy for the Danube Region ",Non,"Joint motion for a resolution",s,0,RC-B7-0031/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0031&language=EN,0,"Regional development",0,"vote: resolution (text as a whole)  ",1,0,0,544,13,10,2009/2812/RSP
318,7,21,1,2010-02-08,"Agenda - Request for inclusion of an oral question",Non,"Agenda setting",s,0,0,http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20100208&secondRef=TOC,0,"Internal regulations of the EP",0,0,1,0,0,69,216,22,0
319,7,22,1,2010-02-09,"Presentation of the College of Commissioners

",Non,"Motion for a resolution",s,0,"B7-0089/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0089&language=EN,0,"Constitutional and inter-institutional affairs",0,"vote: resolution (text as a whole)  ",1,0,ECR,52,609,33,0
320,7,22,1,2010-02-09,"Appointment of the Commission",Non,"Proposal for a decision
",s,0,"B7-0090/2010/rev ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0090&language=EN,0,"Constitutional and inter-institutional affairs",0,"vote: decision (text as a whole)",1,0,0,488,137,72,2009/2209/INS
321,7,23,1,2010-02-10,"Optional and temporary application of the reverse charge mechanism in relation to supplies of certain goods and services susceptible to fraud ",Leg,"Draft legislative resolution",s,CASA,A7-0008/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0008&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"single vote",1,0,0,506,26,9,2009/0139/CNS
322,7,23,1,2010-02-10,"Eligibility of housing interventions in favour of marginalised communities",Leg,"Draft legislative resolution",s,"van NISTELROOIJ ","A7-0048/2010 
",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2009-0048&language=EN,"Committee on Regional Development
","Regional development",0,"vote: legislative resolution (text as a whole)  ",1,0,0,588,57,16,2009/0105/COD
323,7,23,1,2010-02-10,"Administrative cooperation in the field of taxation
",Leg,"Draft legislative resolution",s,ALVAREZ,"A7-0006/2010
",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0006&language=EN,"Committee on Economic and Monetary Affairs
","Economic & monetary affairs",0,"vote: legislative resolution (text as a whole)  ",1,0,0,561,97,15,2009/0004/CNS
324,7,23,1,2010-02-10,"Mutual assistance for the recovery of claims relating to taxes, duties and other measures",Leg,"Draft legislative resolution",s,STOLOJAN,"A7-0002/2010
",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0002&language=EN,"Committee on Economic and Monetary Affairs
","Economic & monetary affairs",0,"vote: legislative resolution (text as a whole)  ",1,0,0,626,22,24,2009/0007/CNS
325,7,23,1,2010-02-10,"Recent earthquake in Haiti
",Non,"Joint motion for a resolution",s,0,"RC-B7-0072/2010 
",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0072&language=EN,0,"Foreign & security policy",1,"After paragraph 24",0,2,ALDE,463,193,22,2010/2518/RSP
326,7,23,2,2010-02-10,"Recent earthquake in Haiti
",Non,"Joint motion for a resolution",s,0,"RC-B7-0072/2010 
",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0072&language=EN,0,"Foreign & security policy",2,"After paragraph 24",0,2,ALDE,168,483,19,2010/2518/RSP
327,7,23,3,2010-02-10,"Recent earthquake in Haiti
",Non,"Joint motion for a resolution",s,0,"RC-B7-0072/2010 
",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0072&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,648,1,33,2010/2518/RSP
328,7,23,1,2010-02-10,"Situation in Iran
",Non,"Joint motion for a resolution",s,0,"RC-B7-0078/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0078&language=EN,0,"Foreign & security policy",0,"Citation 4",0,0,"original text",583,36,49,2010/2504/RSP
329,7,23,1,2010-02-10,"Motion for a resolution - Trafficking in human beings
",Non,"Motion for a resolution",s,0,"B7-0029/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0029&language=EN,0,"Civil liberties, justice & home affairs",0,"Paragraph 13",0,2,PPE,601,28,47,2009/2782/RSP
